bank_id;card_id;transaction_date;amount;designation;founding_date;name;card_type;branch_id;branch_location
249;493;2028-06-04;77,56;Credito Nacional;2023-04-28;Visa Electron;debit;;Setubal - Avenida Luisa Todi
136;203;2025-09-24;390,1;FinPrime Bank;2023-09-12;Gold Mastercard;credit;;Leiria - Centro
419;33;2030-05-05;941,18;Banco Horizonte;2022-03-12;Gold Mastercard;credit;;Guimaraes - Centro
499;450;2023-10-01;4197,26;Banco Atlantico;2022-06-13;Business Gold Mastercard;business credit;66,0;Faro - Centro
39;141;2025-11-11;180,0;Credito Nacional;2025-04-30;Debit Plus;debit;161,0;Porto - Boavista
37;741;2027-02-22;843,4;Banco Atlantico;2025-10-16;Travel Rewards Visa;credit;;Lisboa - Saldanha
336;396;2026-06-05;43,32;Nova Caixa;2025-08-24;Debit Plus;debit;196,0;Faro - Centro
317;181;2022-04-25;148,31;Banco Horizonte;2021-07-22;Student Debit;debit;130,0;Setubal - Avenida Luisa Todi
317;181;2022-04-25;58,59;Banco Horizonte;2021-07-22;Student Debit;debit;138,0;Viseu - Rossio
146;533;2024-04-30;49,03;Lusitania Bank;2023-02-03;Everyday Debit;debit;107,0;Guimaraes - Centro
146;533;2023-09-18;131,39;Lusitania Bank;2023-02-03;Everyday Debit;debit;145,0;Coimbra - Baixa
260;249;2024-10-18;63,01;Lusitania Bank;2024-09-30;Student Debit;debit;1,0;Porto - Boavista
64;600;2029-06-19;68,56;FinPrime Bank;2025-12-31;Debit Plus;debit;;Braga - Centro
285;268;2023-01-11;600,0;Credito Nacional;2021-08-27;Prepaid Travel Card;prepaid;178,0;Viseu - Rossio
396;485;2023-08-02;4621,62;Nova Caixa;2023-07-12;Corporate Mastercard;business credit;;Leiria - Centro
174;198;2022-06-23;124,68;Nova Caixa;2021-04-03;Student Debit;debit;;Porto - Boavista
248;688;2023-05-31;1796,33;Lusitania Bank;2022-08-09;Business Gold Mastercard;business credit;;Faro - Centro
352;434;2027-03-15;5087,25;FinPrime Bank;2025-08-06;Corporate Mastercard;business credit;;Guimaraes - Centro
175;977;2024-11-30;3111,95;Banco Atlantico;2022-04-20;Business Gold Mastercard;business credit;;Faro - Centro
419;693;2027-04-22;248,27;Banco Horizonte;2022-03-12;Prepaid Travel Card;prepaid;;Setubal - Avenida Luisa Todi
96;584;2031-11-22;113,46;Nova Caixa;2023-10-15;Everyday Debit;debit;;Porto - Boavista
4;817;2030-02-22;813,37;FinPrime Bank;2024-11-15;Golden Visa;credit;;Coimbra - Baixa
236;43;2032-03-30;1720,0;Lusitania Bank;2025-02-13;Corporate Mastercard;business credit;172,0;Lisboa - Saldanha
199;581;2033-04-29;3686,04;Banco Atlantico;2024-09-10;Platinum Visa;premium credit;;Coimbra - Baixa
306;321;2025-10-25;156,18;Nova Caixa;2022-09-13;Green Debit Card;debit;61,0;Porto - Boavista
5;582;2023-12-31;1707,24;Banco Horizonte;2021-04-07;Infinite Visa;premium credit;;Setubal - Avenida Luisa Todi
418;911;2024-04-17;1098,27;FinPrime Bank;2022-03-25;Travel Rewards Visa;credit;;Porto - Boavista
369;588;2026-01-25;1278,94;Credito Nacional;2023-12-13;Travel Rewards Visa;credit;;Lisboa - Saldanha
131;189;2027-09-30;318,21;Banco Horizonte;2024-02-20;Classic Visa;credit;;Coimbra - Baixa
68;63;2027-12-04;1769,92;Lusitania Bank;2022-06-07;Premium Black Mastercard;premium credit;8,0;Viseu - Rossio
377;855;2029-01-23;31,14;Banco Horizonte;2025-04-16;Debit Plus;debit;;Viseu - Rossio
163;249;2023-09-11;127,01;Banco Atlantico;2022-12-12;Student Debit;debit;57,0;Guimaraes - Centro
163;249;2023-09-11;115,64;Banco Atlantico;2022-12-12;Student Debit;debit;81,0;Porto - Boavista
163;249;2023-09-11;66,66;Banco Atlantico;2022-12-12;Student Debit;debit;149,0;Leiria - Centro
144;602;2027-01-05;85,81;Nova Caixa;2025-05-31;Business Debit;debit;129,0;Leiria - Centro
144;602;2025-07-06;76,95;Nova Caixa;2025-05-31;Business Debit;debit;194,0;Aveiro - Forum
101;449;2021-12-19;33,35;Banco Horizonte;2021-05-14;Business Debit;debit;;Porto - Boavista
142;672;2025-10-21;6849,17;FinPrime Bank;2022-05-12;Corporate Mastercard;business credit;162,0;Lisboa - Saldanha
253;544;2024-02-26;105,09;Banco Atlantico;2021-10-10;Visa Electron;debit;49,0;Leiria - Centro
488;749;2026-02-05;753,63;Lusitania Bank;2021-03-08;Golden Visa;credit;;Lisboa - Saldanha
77;905;2029-09-08;2137,54;Banco Horizonte;2023-11-18;Infinite Visa;premium credit;;Viseu - Rossio
108;773;2024-09-12;5092,81;Nova Caixa;2023-12-28;Business Gold Mastercard;business credit;;Viseu - Rossio
318;202;2033-06-21;41,84;Nova Caixa;2024-07-05;Green Debit Card;debit;;Viseu - Rossio
221;169;2031-12-02;522,88;Banco Horizonte;2023-02-24;Gold Mastercard;credit;;Coimbra - Baixa
150;927;2025-02-08;3976,69;Nova Caixa;2025-01-04;Corporate Mastercard;business credit;;Porto - Boavista
171;794;2025-03-07;4000,18;Credito Nacional;2023-02-02;Premium Black Mastercard;premium credit;;Guimaraes - Centro
335;212;2030-05-08;1071,39;Banco Horizonte;2025-11-17;Business Gold Mastercard;business credit;;Lisboa - Saldanha
249;50;2027-12-10;1332,84;Credito Nacional;2023-04-28;Gold Mastercard;credit;;Guimaraes - Centro
7;185;2032-10-02;64,92;Banco Atlantico;2025-06-15;Green Debit Card;debit;;Lisboa - Saldanha
411;540;2027-10-06;268,62;Credito Nacional;2025-06-17;Prepaid Travel Card;prepaid;;Faro - Centro
387;53;2031-08-01;823,81;Credito Nacional;2026-01-11;Classic Visa;credit;119,0;Leiria - Centro
29;716;2026-01-29;466,2;Banco Horizonte;2024-06-09;Classic Visa;credit;;Coimbra - Baixa
185;320;2034-10-22;435,68;Banco Horizonte;2025-07-04;Silver Mastercard;credit;53,0;Braga - Centro
61;678;2028-09-16;102,61;Banco Atlantico;2025-04-07;Green Debit Card;debit;128,0;Viseu - Rossio
92;733;2031-07-08;1600,0;Lusitania Bank;2026-01-23;Classic Visa;credit;71,0;Porto - Boavista
119;537;2024-07-31;504,69;Banco Horizonte;2023-02-27;Travel Rewards Visa;credit;;Leiria - Centro
426;832;2024-08-02;502,71;Nova Caixa;2023-08-21;Gold Mastercard;credit;101,0;Porto - Boavista
242;115;2025-11-29;168,12;Lusitania Bank;2022-07-24;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
240;974;2025-10-07;82,63;Nova Caixa;2025-02-02;Debit Plus;debit;;Faro - Centro
175;775;2029-05-11;495,57;Banco Atlantico;2022-04-20;Travel Rewards Visa;credit;;Guimaraes - Centro
274;912;2022-05-12;57,21;FinPrime Bank;2021-07-09;Student Debit;debit;;Porto - Boavista
223;692;2029-04-06;2543,75;Banco Atlantico;2024-02-22;Premium Black Mastercard;premium credit;;Porto - Boavista
13;493;2025-03-02;44,92;Banco Atlantico;2025-02-24;Visa Electron;debit;;Setubal - Avenida Luisa Todi
235;392;2024-05-07;1600,0;Banco Atlantico;2024-03-06;Golden Visa;credit;;Braga - Centro
141;255;2024-06-01;51,38;Credito Nacional;2023-06-24;Visa Electron;debit;200,0;Setubal - Avenida Luisa Todi
338;675;2028-07-02;4032,03;Lusitania Bank;2025-02-02;Premium Black Mastercard;premium credit;;Faro - Centro
187;674;2025-03-16;180,0;Banco Atlantico;2021-08-08;Student Debit;debit;;Braga - Centro
259;693;2026-12-04;564,32;Banco Atlantico;2025-12-07;Prepaid Travel Card;prepaid;;Porto - Boavista
185;280;2025-11-02;6115,7;Banco Horizonte;2025-07-04;Business Gold Mastercard;business credit;53,0;Braga - Centro
367;667;2026-11-21;3409,73;Banco Atlantico;2023-08-03;Infinite Visa;premium credit;139,0;Leiria - Centro
419;811;2027-10-05;2548,33;Banco Horizonte;2022-03-12;Premium Black Mastercard;premium credit;;Guimaraes - Centro
54;31;2025-12-01;1460,36;Nova Caixa;2021-04-06;Silver Mastercard;credit;;Viseu - Rossio
365;4;2031-10-12;2010,25;Banco Horizonte;2024-07-30;Infinite Visa;premium credit;;Setubal - Avenida Luisa Todi
168;349;2023-05-19;5510,06;Nova Caixa;2022-07-26;Corporate Mastercard;business credit;20,0;Setubal - Avenida Luisa Todi
321;832;2031-06-15;1409,41;Credito Nacional;2022-11-25;Gold Mastercard;credit;120,0;Setubal - Avenida Luisa Todi
204;833;2030-07-09;119,28;Nova Caixa;2024-03-29;Visa Electron;debit;;Coimbra - Baixa
407;495;2024-01-16;707,96;Banco Horizonte;2021-07-11;Classic Visa;credit;;Faro - Centro
172;668;2025-03-29;118,07;FinPrime Bank;2022-03-29;Debit Plus;debit;108,0;Viseu - Rossio
73;641;2033-01-05;1903,85;Banco Atlantico;2023-07-15;Premium Black Mastercard;premium credit;51,0;Porto - Boavista
73;641;2028-02-17;1744,8;Banco Atlantico;2023-07-15;Premium Black Mastercard;premium credit;167,0;Guimaraes - Centro
318;500;2025-04-15;137,15;Nova Caixa;2024-07-05;Business Debit;debit;;Guimaraes - Centro
355;682;2024-09-22;871,43;Banco Atlantico;2021-05-05;Classic Visa;credit;14,0;Aveiro - Forum
355;682;2024-09-22;1193,83;Banco Atlantico;2021-05-05;Classic Visa;credit;166,0;Faro - Centro
451;750;2028-12-24;874,22;Banco Atlantico;2021-04-05;Classic Visa;credit;;Lisboa - Saldanha
60;486;2031-10-23;1045,01;Nova Caixa;2023-07-24;Travel Rewards Visa;credit;;Porto - Boavista
273;750;2022-05-20;1600,0;Credito Nacional;2022-05-05;Classic Visa;credit;;Lisboa - Saldanha
499;777;2029-04-08;2111,71;Banco Atlantico;2022-06-13;Premium Black Mastercard;premium credit;66,0;Faro - Centro
42;432;2023-06-16;75,6;Nova Caixa;2021-06-13;Business Debit;debit;100,0;Setubal - Avenida Luisa Todi
18;528;2024-12-11;1004,18;Nova Caixa;2022-09-25;Golden Visa;credit;;Aveiro - Forum
477;941;2035-10-07;25,48;Credito Nacional;2026-02-17;Everyday Debit;debit;29,0;Leiria - Centro
245;88;2030-04-08;3264,1;Banco Horizonte;2022-11-17;Platinum Visa;premium credit;;Porto - Boavista
3;930;2029-07-31;1488,09;Credito Nacional;2024-12-01;Premium Black Mastercard;premium credit;;Guimaraes - Centro
46;464;2025-02-21;180,0;FinPrime Bank;2021-12-01;Debit Plus;debit;;Viseu - Rossio
17;889;2029-01-03;137,29;Banco Horizonte;2021-08-19;Debit Plus;debit;;Faro - Centro
388;802;2029-04-12;3620,44;FinPrime Bank;2022-09-23;Platinum Visa;premium credit;123,0;Braga - Centro
393;537;2032-08-11;1295,79;Credito Nacional;2022-12-11;Travel Rewards Visa;credit;;Viseu - Rossio
390;917;2032-05-03;643,83;Nova Caixa;2024-07-20;Gold Mastercard;credit;;Leiria - Centro
461;67;2032-08-07;711,22;Banco Horizonte;2025-07-19;Gold Mastercard;credit;;Coimbra - Baixa
315;759;2024-12-27;39,7;Credito Nacional;2023-12-15;Student Debit;debit;;Setubal - Avenida Luisa Todi
491;108;2022-08-22;180,0;Banco Horizonte;2021-10-25;Everyday Debit;debit;;Guimaraes - Centro
187;946;2027-06-30;48,58;Banco Atlantico;2021-08-08;Student Debit;debit;;Faro - Centro
95;522;2031-02-26;2273,08;Banco Horizonte;2024-10-30;Premium Black Mastercard;premium credit;180,0;Setubal - Avenida Luisa Todi
378;555;2021-11-04;170,67;Nova Caixa;2021-06-08;Student Debit;debit;183,0;Braga - Centro
331;373;2026-01-15;1600,0;Banco Atlantico;2023-06-08;Gold Mastercard;credit;;Aveiro - Forum
481;111;2029-10-10;3153,6;Banco Atlantico;2021-08-03;Corporate Mastercard;business credit;37,0;Guimaraes - Centro
40;877;2031-04-17;345,15;FinPrime Bank;2023-08-16;Travel Rewards Visa;credit;;Coimbra - Baixa
246;686;2025-08-26;103,83;Nova Caixa;2021-11-04;Everyday Debit;debit;;Leiria - Centro
30;263;2030-03-27;4222,95;Nova Caixa;2022-12-27;Business Gold Mastercard;business credit;33,0;Braga - Centro
134;801;2022-12-04;1001,26;Lusitania Bank;2021-03-08;Classic Visa;credit;132,0;Lisboa - Saldanha
450;857;2024-06-30;79,39;Nova Caixa;2021-11-30;Business Debit;debit;;Aveiro - Forum
389;522;2024-12-23;2137,25;Banco Horizonte;2023-09-02;Premium Black Mastercard;premium credit;73,0;Braga - Centro
385;622;2025-04-10;572,5;Banco Atlantico;2025-02-02;Travel Rewards Visa;credit;;Coimbra - Baixa
26;817;2026-01-28;876,9;Lusitania Bank;2023-09-21;Golden Visa;credit;;Aveiro - Forum
249;595;2029-09-22;138,12;Credito Nacional;2023-04-28;Visa Electron;debit;;Porto - Boavista
335;493;2035-08-04;105,51;Banco Horizonte;2025-11-17;Visa Electron;debit;;Lisboa - Saldanha
406;236;2023-10-01;90,49;FinPrime Bank;2023-02-02;Green Debit Card;debit;;Lisboa - Saldanha
90;532;2023-10-17;162,25;Nova Caixa;2022-02-14;Debit Plus;debit;;Viseu - Rossio
48;692;2025-08-05;2603,39;Nova Caixa;2024-06-01;Premium Black Mastercard;premium credit;;Lisboa - Saldanha
100;31;2033-05-23;822,65;FinPrime Bank;2023-08-25;Silver Mastercard;credit;;Lisboa - Saldanha
464;26;2024-01-27;3716,56;Lusitania Bank;2022-01-06;Corporate Mastercard;business credit;;Porto - Boavista
356;141;2022-11-28;50,5;Lusitania Bank;2022-05-24;Debit Plus;debit;;Viseu - Rossio
473;620;2029-01-13;2072,86;Banco Horizonte;2024-05-16;Business Gold Mastercard;business credit;;Coimbra - Baixa
365;363;2027-05-16;86,93;Banco Horizonte;2024-07-30;Everyday Debit;debit;;Viseu - Rossio
291;177;2035-01-22;63,98;Credito Nacional;2025-10-18;Business Debit;debit;;Braga - Centro
257;475;2023-02-20;791,88;Banco Horizonte;2022-12-05;Gold Mastercard;credit;;Coimbra - Baixa
373;485;2024-12-28;5486,66;Banco Atlantico;2024-03-14;Corporate Mastercard;business credit;111,0;Porto - Boavista
194;504;2025-05-04;131,64;Lusitania Bank;2021-07-01;Student Debit;debit;;Guimaraes - Centro
463;280;2024-05-02;4350,28;Banco Atlantico;2022-02-08;Business Gold Mastercard;business credit;;Guimaraes - Centro
12;466;2031-11-15;141,12;Nova Caixa;2025-08-15;Business Debit;debit;;Guimaraes - Centro
29;321;2024-07-13;154,84;Banco Horizonte;2024-06-09;Green Debit Card;debit;;Guimaraes - Centro
173;353;2030-01-20;509,62;Banco Horizonte;2025-06-23;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
23;24;2025-07-18;150,2;Banco Horizonte;2021-12-30;Business Debit;debit;;Coimbra - Baixa
171;319;2024-07-11;170,23;Credito Nacional;2023-02-02;Prepaid Travel Card;prepaid;;Lisboa - Saldanha
401;704;2022-09-17;35,93;Banco Horizonte;2022-03-24;Business Debit;debit;;Viseu - Rossio
32;382;2029-12-28;2420,2;Lusitania Bank;2025-03-25;Business Gold Mastercard;business credit;93,0;Braga - Centro
53;699;2025-01-13;644,61;Banco Horizonte;2022-10-10;Classic Visa;credit;;Lisboa - Saldanha
377;126;2033-08-24;147,16;Banco Horizonte;2025-04-16;Business Debit;debit;;Coimbra - Baixa
321;259;2026-09-01;2182,15;Credito Nacional;2022-11-25;Infinite Visa;premium credit;120,0;Setubal - Avenida Luisa Todi
483;309;2024-08-09;1801,54;Credito Nacional;2023-08-23;Platinum Visa;premium credit;;Leiria - Centro
112;956;2028-01-21;2485,11;FinPrime Bank;2021-04-23;Infinite Visa;premium credit;3,0;Braga - Centro
142;51;2031-12-05;120,92;FinPrime Bank;2022-05-12;Visa Electron;debit;162,0;Lisboa - Saldanha
424;283;2022-05-20;136,33;FinPrime Bank;2021-03-22;Student Debit;debit;;Coimbra - Baixa
392;583;2022-12-17;75,24;Lusitania Bank;2022-10-22;Debit Plus;debit;;Leiria - Centro
427;392;2029-08-25;501,96;Banco Atlantico;2024-12-25;Golden Visa;credit;133,0;Braga - Centro
427;392;2030-06-15;548,81;Banco Atlantico;2024-12-25;Golden Visa;credit;198,0;Viseu - Rossio
323;283;2024-04-19;98,23;Banco Horizonte;2022-03-16;Student Debit;debit;;Guimaraes - Centro
481;703;2021-10-11;54,66;Banco Atlantico;2021-08-03;Everyday Debit;debit;37,0;Guimaraes - Centro
442;819;2025-03-31;3679,23;FinPrime Bank;2025-02-28;Platinum Visa;premium credit;;Faro - Centro
346;299;2034-06-18;480,92;FinPrime Bank;2025-04-15;Travel Rewards Visa;credit;;Coimbra - Baixa
293;654;2027-01-06;1640,83;Banco Horizonte;2025-10-06;Business Gold Mastercard;business credit;;Porto - Boavista
258;489;2025-04-29;335,04;Nova Caixa;2024-03-27;Prepaid Travel Card;prepaid;176,0;Faro - Centro
338;451;2033-07-08;3114,17;Lusitania Bank;2025-02-02;Corporate Mastercard;business credit;;Guimaraes - Centro
389;978;2025-07-10;4524,76;Banco Horizonte;2023-09-02;Corporate Mastercard;business credit;73,0;Braga - Centro
401;969;2026-05-02;72,07;Banco Horizonte;2022-03-24;Visa Electron;debit;;Setubal - Avenida Luisa Todi
424;464;2025-11-21;113,16;FinPrime Bank;2021-03-22;Debit Plus;debit;;Aveiro - Forum
63;780;2033-10-18;153,06;Credito Nacional;2025-03-31;Green Debit Card;debit;104,0;Aveiro - Forum
118;491;2032-03-18;67,73;FinPrime Bank;2025-01-07;Green Debit Card;debit;;Viseu - Rossio
346;855;2026-11-04;119,52;FinPrime Bank;2025-04-15;Debit Plus;debit;;Aveiro - Forum
128;563;2031-05-17;1600,0;Lusitania Bank;2022-02-10;Classic Visa;credit;;Porto - Boavista
269;1;2021-12-23;1191,18;Banco Horizonte;2021-03-07;Golden Visa;credit;;Leiria - Centro
80;996;2027-06-04;544,8;Lusitania Bank;2023-10-11;Travel Rewards Visa;credit;;Faro - Centro
307;521;2025-09-29;109,36;Banco Atlantico;2022-05-06;Student Debit;debit;192,0;Lisboa - Saldanha
475;398;2025-05-16;48,25;Banco Atlantico;2024-10-21;Business Debit;debit;;Viseu - Rossio
307;569;2025-07-22;2003,94;Banco Atlantico;2022-05-06;Business Gold Mastercard;business credit;192,0;Lisboa - Saldanha
252;634;2022-03-30;180,0;Nova Caixa;2021-09-05;Debit Plus;debit;39,0;Leiria - Centro
482;711;2035-04-17;993,26;Lusitania Bank;2026-02-09;Silver Mastercard;credit;156,0;Faro - Centro
46;644;2022-08-11;180,0;FinPrime Bank;2021-12-01;Green Debit Card;debit;;Viseu - Rossio
313;56;2025-02-22;114,47;Banco Atlantico;2023-12-30;Debit Plus;debit;;Aveiro - Forum
385;902;2030-05-11;616,67;Banco Atlantico;2025-02-02;Golden Visa;credit;;Aveiro - Forum
42;62;2028-06-10;94,52;Nova Caixa;2021-06-13;Student Debit;debit;100,0;Setubal - Avenida Luisa Todi
195;240;2025-01-24;926,21;Credito Nacional;2022-09-13;Classic Visa;credit;;Aveiro - Forum
221;254;2026-03-18;1600,0;Banco Horizonte;2023-02-24;Gold Mastercard;credit;;Faro - Centro
472;656;2022-10-25;1151,18;FinPrime Bank;2022-04-27;Travel Rewards Visa;credit;;Porto - Boavista
181;966;2025-08-02;558,53;Banco Atlantico;2024-09-20;Silver Mastercard;credit;;Viseu - Rossio
397;88;2025-11-24;2078,97;Banco Atlantico;2024-11-15;Platinum Visa;premium credit;148,0;Viseu - Rossio
162;478;2026-11-26;1026,01;Nova Caixa;2022-06-01;Classic Visa;credit;;Viseu - Rossio
392;68;2026-07-09;53,69;Lusitania Bank;2022-10-22;Visa Electron;debit;;Coimbra - Baixa
397;989;2034-03-26;2269,7;Banco Atlantico;2024-11-15;Platinum Visa;premium credit;148,0;Viseu - Rossio
143;498;2022-06-20;83,5;Banco Horizonte;2021-11-29;Debit Plus;debit;48,0;Viseu - Rossio
403;50;2025-03-04;1032,7;Banco Atlantico;2024-03-10;Gold Mastercard;credit;147,0;Guimaraes - Centro
443;898;2025-06-11;770,95;Banco Horizonte;2024-02-22;Silver Mastercard;credit;;Viseu - Rossio
447;37;2022-02-25;1138,27;Credito Nacional;2021-05-25;Platinum Visa;premium credit;;Faro - Centro
20;601;2026-01-12;90,42;Lusitania Bank;2021-09-19;Everyday Debit;debit;97,0;Guimaraes - Centro
169;191;2024-08-08;3362,45;Banco Atlantico;2022-01-24;Infinite Visa;premium credit;;Faro - Centro
498;34;2029-09-28;180,0;Nova Caixa;2024-05-24;Visa Electron;debit;;Coimbra - Baixa
36;516;2034-06-11;149,64;Nova Caixa;2024-10-25;Everyday Debit;debit;64,0;Aveiro - Forum
303;827;2027-04-30;41,65;Credito Nacional;2023-09-25;Student Debit;debit;;Lisboa - Saldanha
25;49;2034-08-16;47,42;Banco Atlantico;2025-05-09;Green Debit Card;debit;95,0;Coimbra - Baixa
477;855;2032-01-07;54,52;Credito Nacional;2026-02-17;Debit Plus;debit;29,0;Leiria - Centro
115;317;2026-03-29;180,0;Banco Atlantico;2023-02-21;Student Debit;debit;;Lisboa - Saldanha
469;626;2024-04-11;1037,46;Banco Atlantico;2021-04-10;Silver Mastercard;credit;;Braga - Centro
310;102;2025-04-18;180,0;FinPrime Bank;2023-01-07;Visa Electron;debit;;Faro - Centro
489;895;2027-12-27;175,81;Credito Nacional;2025-11-13;Student Debit;debit;;Setubal - Avenida Luisa Todi
276;694;2030-04-25;849,57;Nova Caixa;2021-10-25;Silver Mastercard;credit;;Leiria - Centro
191;763;2031-11-21;73,66;Banco Horizonte;2024-12-27;Green Debit Card;debit;;Viseu - Rossio
490;805;2031-02-27;111,53;FinPrime Bank;2025-04-03;Everyday Debit;debit;;Aveiro - Forum
223;735;2033-08-31;3487,22;Banco Atlantico;2024-02-22;Infinite Visa;premium credit;;Viseu - Rossio
413;551;2030-04-11;169,47;Banco Horizonte;2024-03-17;Business Debit;debit;88,0;Viseu - Rossio
413;551;2029-07-24;80,05;Banco Horizonte;2024-03-17;Business Debit;debit;154,0;Aveiro - Forum
47;778;2031-12-13;600,0;Banco Horizonte;2024-01-12;Prepaid Travel Card;prepaid;;Braga - Centro
485;89;2026-01-13;2239,77;Banco Horizonte;2023-03-26;Infinite Visa;premium credit;21,0;Porto - Boavista
165;249;2033-09-29;167,14;Credito Nacional;2025-03-27;Student Debit;debit;;Aveiro - Forum
298;876;2024-02-12;4230,54;FinPrime Bank;2023-07-28;Corporate Mastercard;business credit;170,0;Setubal - Avenida Luisa Todi
49;367;2025-02-12;678,5;Banco Atlantico;2021-02-21;Travel Rewards Visa;credit;;Aveiro - Forum
372;184;2026-06-05;303,46;Nova Caixa;2023-12-06;Silver Mastercard;credit;;Aveiro - Forum
88;336;2029-10-25;166,86;FinPrime Bank;2024-07-12;Prepaid Travel Card;prepaid;;Setubal - Avenida Luisa Todi
73;760;2028-09-15;4124,4;Banco Atlantico;2023-07-15;Premium Black Mastercard;premium credit;51,0;Porto - Boavista
73;760;2031-03-17;3335,83;Banco Atlantico;2023-07-15;Premium Black Mastercard;premium credit;167,0;Guimaraes - Centro
77;132;2030-12-21;416,92;Banco Horizonte;2023-11-18;Prepaid Travel Card;prepaid;;Leiria - Centro
154;758;2022-12-24;1600,0;FinPrime Bank;2022-06-08;Travel Rewards Visa;credit;19,0;Leiria - Centro
387;552;2028-01-06;2191,0;Credito Nacional;2026-01-11;Business Gold Mastercard;business credit;119,0;Leiria - Centro
351;815;2025-11-16;639,71;Credito Nacional;2025-03-12;Gold Mastercard;credit;;Viseu - Rossio
330;283;2023-07-11;75,57;Nova Caixa;2022-11-04;Student Debit;debit;;Leiria - Centro
124;93;2033-09-30;1830,5;FinPrime Bank;2026-01-26;Business Gold Mastercard;business credit;6,0;Faro - Centro
